timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141112.00-0300,-29.206438,-50.896835,0.11,12,853.90,0.81
20251028T141113.00-0300,-29.206439,-50.896836,0.11,12,853.90,0.81
20251028T141114.00-0300,-29.206439,-50.896836,0.06,12,853.80,0.81
20251028T141115.00-0300,-29.206439,-50.896837,0.09,12,853.90,0.81
20251028T141116.00-0300,-29.206438,-50.896839,0.04,12,854.10,0.81
20251028T141117.00-0300,-29.206438,-50.896840,0.07,12,854.20,0.81
20251028T141118.00-0300,-29.206438,-50.896840,0.02,12,854.20,0.81
20251028T141119.00-0300,-29.206438,-50.896841,0.02,12,854.30,0.81
20251028T141120.00-0300,-29.206438,-50.896841,0.00,12,854.40,0.81
20251028T141121.00-0300,-29.206438,-50.896842,0.13,12,854.50,0.81
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141122.00-0300,-29.206438,-50.896843,0.02,12,854.50,0.81
20251028T141123.00-0300,-29.206439,-50.896843,0.11,12,854.50,0.83
20251028T141124.00-0300,-29.206438,-50.896844,0.07,12,854.60,0.81
20251028T141125.00-0300,-29.206439,-50.896844,0.11,12,854.60,0.78
20251028T141126.00-0300,-29.206439,-50.896845,0.07,12,854.70,0.78
20251028T141127.00-0300,-29.206439,-50.896845,0.06,12,854.80,0.78
20251028T141129.00-0300,-29.206441,-50.896846,0.02,12,854.90,0.78
20251028T141130.00-0300,-29.206442,-50.896846,0.02,12,855.00,0.78
20251028T141131.00-0300,-29.206443,-50.896847,0.02,12,855.10,0.78
20251028T141132.00-0300,-29.206443,-50.896847,0.00,12,855.20,0.78
20251028T141133.00-0300,-29.206443,-50.896847,0.07,12,855.20,0.78
20251028T141134.00-0300,-29.206444,-50.896848,0.02,12,855.20,0.78
20251028T141135.00-0300,-29.206445,-50.896849,0.02,12,855.30,0.78
20251028T141136.00-0300,-29.206446,-50.896848,0.02,12,855.10,0.78
20251028T141137.00-0300,-29.206446,-50.896849,0.02,12,855.10,0.78
20251028T141138.00-0300,-29.206447,-50.896849,0.02,12,855.00,0.78
20251028T141139.00-0300,-29.206448,-50.896849,0.00,12,854.90,0.78
20251028T141140.00-0300,-29.206448,-50.896848,0.02,12,854.80,0.81
20251028T141141.00-0300,-29.206449,-50.896849,0.00,12,854.70,0.78
20251028T141142.00-0300,-29.206449,-50.896849,0.06,12,854.70,0.78
20251028T141143.00-0300,-29.206449,-50.896849,0.15,12,854.70,0.81
20251028T141144.00-0300,-29.206449,-50.896850,0.11,12,854.60,0.78
20251028T141145.00-0300,-29.206449,-50.896850,0.13,12,854.40,0.78
20251028T141146.00-0300,-29.206449,-50.896850,0.02,12,854.50,0.78
20251028T141147.00-0300,-29.206449,-50.896850,0.02,12,854.60,0.78
20251028T141148.00-0300,-29.206450,-50.896851,0.07,12,854.60,0.78
20251028T141149.00-0300,-29.206450,-50.896851,0.07,12,854.60,0.78
20251028T141150.00-0300,-29.206450,-50.896851,0.00,12,854.60,0.78
20251028T141151.00-0300,-29.206450,-50.896852,0.04,12,854.70,0.78
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141152.00-0300,-29.206450,-50.896852,0.02,12,854.70,0.78
20251028T141153.00-0300,-29.206450,-50.896853,0.24,12,854.70,0.78
20251028T141154.00-0300,-29.206450,-50.896853,0.02,12,854.80,0.78
20251028T141155.00-0300,-29.206450,-50.896854,0.06,12,854.80,0.78
20251028T141156.00-0300,-29.206449,-50.896856,0.07,12,855.10,0.78
20251028T141158.00-0300,-29.206449,-50.896858,0.02,12,855.20,0.78
20251028T141159.00-0300,-29.206448,-50.896859,0.04,12,855.20,0.78
20251028T141200.00-0300,-29.206448,-50.896859,0.02,12,855.30,0.78
20251028T141201.00-0300,-29.206448,-50.896860,0.04,12,855.50,0.78
20251028T141202.00-0300,-29.206448,-50.896861,0.04,12,855.90,0.78
20251028T141203.00-0300,-29.206447,-50.896861,0.11,12,856.00,0.78
20251028T141204.00-0300,-29.206447,-50.896862,0.06,12,856.10,0.78
20251028T141205.00-0300,-29.206447,-50.896862,0.17,12,856.10,0.78
20251028T141206.00-0300,-29.206447,-50.896862,0.09,12,856.20,0.78
20251028T141207.00-0300,-29.206447,-50.896862,0.09,12,856.20,0.78
20251028T141208.00-0300,-29.206447,-50.896862,0.09,12,856.20,0.78
20251028T141209.00-0300,-29.206447,-50.896862,0.04,12,856.30,0.78
20251028T141210.00-0300,-29.206447,-50.896862,0.02,12,856.40,0.78
20251028T141211.00-0300,-29.206447,-50.896862,0.02,12,856.50,0.78
20251028T141212.00-0300,-29.206447,-50.896862,0.04,12,856.60,0.78
20251028T141213.00-0300,-29.206447,-50.896862,0.24,12,856.70,0.78
20251028T141214.00-0300,-29.206447,-50.896863,0.02,12,856.80,0.78
20251028T141215.00-0300,-29.206448,-50.896862,0.02,12,856.80,0.78
20251028T141216.00-0300,-29.206448,-50.896862,0.07,12,857.00,0.78
20251028T141217.00-0300,-29.206448,-50.896862,0.07,12,857.10,0.78
20251028T141218.00-0300,-29.206449,-50.896861,0.07,12,857.10,0.78
20251028T141219.00-0300,-29.206450,-50.896860,0.06,12,857.10,0.78
20251028T141220.00-0300,-29.206450,-50.896860,0.04,12,857.10,0.78
20251028T141221.00-0300,-29.206450,-50.896860,0.00,12,857.10,0.78
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141222.00-0300,-29.206451,-50.896860,0.02,12,857.20,0.81
20251028T141223.00-0300,-29.206451,-50.896860,0.06,12,857.20,0.81
20251028T141224.00-0300,-29.206452,-50.896859,0.06,12,857.20,0.78
20251028T141226.00-0300,-29.206453,-50.896858,0.02,12,857.10,0.81
20251028T141227.00-0300,-29.206454,-50.896858,0.04,12,856.90,0.81
20251028T141228.00-0300,-29.206455,-50.896858,0.06,12,856.90,0.81
20251028T141229.00-0300,-29.206456,-50.896857,0.06,12,856.80,0.81
20251028T141230.00-0300,-29.206457,-50.896857,0.00,12,856.90,0.81
20251028T141231.00-0300,-29.206457,-50.896857,0.04,12,856.90,0.81
20251028T141232.00-0300,-29.206458,-50.896856,0.04,12,856.80,0.78
20251028T141233.00-0300,-29.206458,-50.896856,0.11,12,856.70,0.78
20251028T141234.00-0300,-29.206459,-50.896856,0.06,12,856.70,0.78
20251028T141235.00-0300,-29.206459,-50.896857,0.02,12,856.60,0.78
20251028T141236.00-0300,-29.206460,-50.896857,0.07,12,856.60,0.78
20251028T141237.00-0300,-29.206460,-50.896857,0.02,12,856.50,0.78
20251028T141238.00-0300,-29.206462,-50.896857,0.04,12,856.30,0.78
20251028T141239.00-0300,-29.206462,-50.896857,0.06,12,856.40,0.74
20251028T141240.00-0300,-29.206462,-50.896857,0.02,12,856.40,0.74
20251028T141241.00-0300,-29.206463,-50.896857,0.04,12,856.30,0.74
20251028T141242.00-0300,-29.206464,-50.896857,0.09,12,856.40,0.74
20251028T141243.00-0300,-29.206464,-50.896857,0.11,12,856.30,0.74
20251028T141244.00-0300,-29.206464,-50.896857,0.04,12,856.30,0.74
20251028T141245.00-0300,-29.206465,-50.896857,0.06,12,856.30,0.74
20251028T141246.00-0300,-29.206465,-50.896857,0.04,12,856.20,0.74
20251028T141247.00-0300,-29.206466,-50.896857,0.07,12,856.10,0.74
20251028T141248.00-0300,-29.206466,-50.896857,0.02,12,855.90,0.74
20251028T141249.00-0300,-29.206467,-50.896856,0.02,12,855.80,0.74
20251028T141250.00-0300,-29.206467,-50.896856,0.00,12,855.70,0.76
20251028T141251.00-0300,-29.206468,-50.896855,0.02,12,855.60,0.74
20251028T141252.00-0300,-29.206469,-50.896855,0.07,12,855.50,0.74
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141253.00-0300,-29.206468,-50.896854,0.06,12,855.50,0.74
20251028T141254.00-0300,-29.206470,-50.896854,0.07,12,855.30,0.74
20251028T141255.00-0300,-29.206469,-50.896854,0.06,12,855.30,0.74
20251028T141256.00-0300,-29.206470,-50.896854,0.06,12,855.10,0.74
20251028T141257.00-0300,-29.206470,-50.896853,0.04,12,855.00,0.74
20251028T141258.00-0300,-29.206470,-50.896853,0.06,12,854.90,0.74
20251028T141259.00-0300,-29.206471,-50.896853,0.02,12,854.80,0.74
20251028T141300.00-0300,-29.206471,-50.896852,0.02,12,854.60,0.74
20251028T141301.00-0300,-29.206471,-50.896852,0.09,12,854.50,0.74
20251028T141303.00-0300,-29.206471,-50.896851,0.19,12,854.40,0.74
20251028T141304.00-0300,-29.206472,-50.896851,0.02,12,854.30,0.74
20251028T141305.00-0300,-29.206472,-50.896852,0.04,12,854.20,0.77
20251028T141306.00-0300,-29.206472,-50.896852,0.06,12,854.10,0.77
20251028T141307.00-0300,-29.206472,-50.896852,0.02,12,854.00,0.74
20251028T141308.00-0300,-29.206472,-50.896853,0.02,12,853.90,0.74
20251028T141309.00-0300,-29.206472,-50.896853,0.02,12,853.90,0.74
20251028T141310.00-0300,-29.206472,-50.896854,0.06,12,853.90,0.74
20251028T141311.00-0300,-29.206471,-50.896854,0.06,12,853.70,0.74
20251028T141312.00-0300,-29.206471,-50.896855,0.04,12,853.70,0.74
20251028T141313.00-0300,-29.206471,-50.896854,0.20,12,853.40,0.74
20251028T141314.00-0300,-29.206471,-50.896855,0.04,12,853.30,0.74
20251028T141315.00-0300,-29.206471,-50.896855,0.04,12,853.20,0.76
20251028T141316.00-0300,-29.206471,-50.896855,0.00,12,853.20,0.74
20251028T141317.00-0300,-29.206471,-50.896856,0.04,12,853.30,0.74
20251028T141318.00-0300,-29.206472,-50.896856,0.00,12,853.20,0.74
20251028T141319.00-0300,-29.206471,-50.896856,0.06,12,853.20,0.74
20251028T141320.00-0300,-29.206472,-50.896857,0.04,12,853.20,0.74
20251028T141321.00-0300,-29.206472,-50.896858,0.04,12,853.30,0.74
20251028T141322.00-0300,-29.206471,-50.896859,0.04,12,853.30,0.74
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141323.00-0300,-29.206471,-50.896860,0.07,12,853.30,0.74
20251028T141324.00-0300,-29.206471,-50.896860,0.02,12,853.20,0.74
20251028T141325.00-0300,-29.206471,-50.896861,0.06,12,853.20,0.72
20251028T141326.00-0300,-29.206471,-50.896863,0.04,12,853.40,0.72
20251028T141327.00-0300,-29.206471,-50.896864,0.02,12,853.40,0.72
20251028T141328.00-0300,-29.206472,-50.896864,0.02,12,853.40,0.72
20251028T141329.00-0300,-29.206472,-50.896865,0.00,12,853.60,0.72
20251028T141330.00-0300,-29.206472,-50.896866,0.02,12,853.70,0.72
20251028T141331.00-0300,-29.206472,-50.896867,0.09,12,853.70,0.72
20251028T141333.00-0300,-29.206471,-50.896869,0.06,12,853.90,0.72
20251028T141334.00-0300,-29.206471,-50.896870,0.06,12,853.80,0.72
20251028T141335.00-0300,-29.206471,-50.896870,0.04,12,853.80,0.72
20251028T141336.00-0300,-29.206471,-50.896871,0.00,12,853.80,0.72
20251028T141337.00-0300,-29.206472,-50.896872,0.02,12,853.60,0.72
20251028T141338.00-0300,-29.206472,-50.896872,0.04,12,853.50,0.72
20251028T141339.00-0300,-29.206471,-50.896872,0.02,12,853.40,0.72
20251028T141340.00-0300,-29.206471,-50.896872,0.02,12,853.30,0.73
20251028T141341.00-0300,-29.206471,-50.896872,0.13,12,853.20,0.73
20251028T141342.00-0300,-29.206471,-50.896872,0.04,12,853.10,0.73
20251028T141343.00-0300,-29.206471,-50.896872,0.09,12,853.10,0.73
20251028T141344.00-0300,-29.206471,-50.896872,0.04,12,853.00,0.73
20251028T141345.00-0300,-29.206471,-50.896873,0.04,12,853.00,0.73
20251028T141346.00-0300,-29.206470,-50.896873,0.00,12,853.00,0.73
20251028T141347.00-0300,-29.206470,-50.896873,0.02,12,852.90,0.73
20251028T141348.00-0300,-29.206469,-50.896874,0.02,12,853.00,0.73
20251028T141349.00-0300,-29.206469,-50.896873,0.02,12,852.90,0.73
20251028T141350.00-0300,-29.206468,-50.896874,0.04,12,852.90,0.73
20251028T141351.00-0300,-29.206467,-50.896875,0.00,12,852.90,0.73
20251028T141352.00-0300,-29.206466,-50.896875,0.00,12,852.80,0.73
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141353.00-0300,-29.206466,-50.896875,0.11,12,852.70,0.73
20251028T141354.00-0300,-29.206466,-50.896875,0.04,12,852.60,0.73
20251028T141355.00-0300,-29.206466,-50.896875,0.07,12,852.30,0.73
20251028T141356.00-0300,-29.206467,-50.896875,0.04,12,852.00,0.73
20251028T141357.00-0300,-29.206466,-50.896875,0.04,12,851.80,0.73
20251028T141358.00-0300,-29.206466,-50.896875,0.02,12,851.70,0.73
20251028T141359.00-0300,-29.206466,-50.896875,0.04,12,851.50,0.73
20251028T141400.00-0300,-29.206466,-50.896875,0.02,12,851.40,0.73
20251028T141402.00-0300,-29.206466,-50.896875,0.07,12,851.20,0.73
20251028T141403.00-0300,-29.206467,-50.896875,0.00,12,851.10,0.73
20251028T141404.00-0300,-29.206467,-50.896875,0.00,12,851.00,0.73
20251028T141405.00-0300,-29.206467,-50.896874,0.02,12,850.90,0.76
20251028T141406.00-0300,-29.206467,-50.896875,0.04,12,850.80,0.76
20251028T141407.00-0300,-29.206467,-50.896875,0.06,12,850.80,0.77
20251028T141408.00-0300,-29.206467,-50.896875,0.04,12,850.70,0.73
20251028T141409.00-0300,-29.206467,-50.896875,0.02,12,850.60,0.73
20251028T141410.00-0300,-29.206468,-50.896875,0.11,12,850.60,0.73
20251028T141411.00-0300,-29.206468,-50.896875,0.04,12,850.50,0.73
20251028T141412.00-0300,-29.206468,-50.896875,0.06,12,850.50,0.73
20251028T141413.00-0300,-29.206468,-50.896875,0.09,12,850.40,0.73
20251028T141414.00-0300,-29.206469,-50.896875,0.00,12,850.40,0.77
20251028T141415.00-0300,-29.206469,-50.896875,0.02,12,850.30,0.73
20251028T141416.00-0300,-29.206469,-50.896876,0.04,12,850.20,0.73
20251028T141417.00-0300,-29.206469,-50.896876,0.02,12,850.20,0.73
20251028T141418.00-0300,-29.206469,-50.896877,0.06,12,850.20,0.73
20251028T141419.00-0300,-29.206469,-50.896877,0.02,12,850.30,0.73
20251028T141420.00-0300,-29.206469,-50.896878,0.07,12,850.30,0.76
20251028T141421.00-0300,-29.206469,-50.896878,0.07,12,850.30,0.73
20251028T141422.00-0300,-29.206469,-50.896879,0.00,12,850.30,0.73
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141423.00-0300,-29.206469,-50.896879,0.17,12,850.30,0.73
20251028T141424.00-0300,-29.206470,-50.896879,0.04,12,850.40,0.73
20251028T141425.00-0300,-29.206470,-50.896878,0.07,12,850.50,0.74
20251028T141426.00-0300,-29.206470,-50.896877,0.00,12,850.50,0.73
20251028T141427.00-0300,-29.206469,-50.896877,0.07,12,850.50,0.73
20251028T141428.00-0300,-29.206469,-50.896877,0.04,12,850.60,0.73
20251028T141429.00-0300,-29.206468,-50.896877,0.04,12,850.50,0.73
20251028T141430.00-0300,-29.206468,-50.896877,0.07,12,850.50,0.73
20251028T141432.00-0300,-29.206467,-50.896877,0.07,12,850.50,0.73
20251028T141433.00-0300,-29.206467,-50.896876,0.07,12,850.50,0.73
20251028T141434.00-0300,-29.206467,-50.896876,0.07,12,850.60,0.73
20251028T141435.00-0300,-29.206467,-50.896876,0.02,12,850.60,0.73
20251028T141436.00-0300,-29.206466,-50.896876,0.09,12,851.00,0.74
20251028T141437.00-0300,-29.206466,-50.896875,0.00,12,851.00,0.73
20251028T141438.00-0300,-29.206465,-50.896875,0.00,12,851.20,0.73
20251028T141439.00-0300,-29.206465,-50.896874,0.04,12,851.10,0.73
20251028T141440.00-0300,-29.206465,-50.896873,0.02,12,851.10,0.73
20251028T141441.00-0300,-29.206465,-50.896872,0.04,12,851.20,0.73
20251028T141442.00-0300,-29.206465,-50.896871,0.11,12,851.20,0.73
20251028T141443.00-0300,-29.206464,-50.896870,0.09,12,851.20,0.74
20251028T141444.00-0300,-29.206464,-50.896869,0.06,12,851.20,0.73
20251028T141445.00-0300,-29.206464,-50.896868,0.02,12,851.10,0.76
20251028T141446.00-0300,-29.206464,-50.896867,0.02,12,851.00,0.73
20251028T141447.00-0300,-29.206463,-50.896867,0.02,12,850.70,0.73
20251028T141448.00-0300,-29.206463,-50.896867,0.09,12,850.60,0.73
20251028T141449.00-0300,-29.206463,-50.896866,0.07,12,850.60,0.74
20251028T141450.00-0300,-29.206462,-50.896866,0.19,12,850.70,0.73
20251028T141451.00-0300,-29.206462,-50.896866,0.22,12,850.60,0.73
20251028T141452.00-0300,-29.206462,-50.896864,0.07,12,850.70,0.73
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
20251028T141453.00-0300,-29.206462,-50.896863,0.28,12,850.70,0.73
20251028T141454.00-0300,-29.206466,-50.896859,2.63,12,850.40,0.81
20251028T141455.00-0300,-29.206472,-50.896856,2.09,12,851.30,0.74
20251028T141456.00-0300,-29.206478,-50.896852,3.41,12,851.50,0.73
20251028T141457.00-0300,-29.206482,-50.896848,2.69,12,852.30,0.73
20251028T141458.00-0300,-29.206479,-50.896846,0.67,12,852.90,0.77
20251028T141459.00-0300,-29.206479,-50.896843,0.85,12,853.20,0.73
20251028T141500.00-0300,-29.206484,-50.896840,2.76,12,853.00,0.73
20251028T141502.00-0300,-29.206493,-50.896824,2.78,12,853.90,0.73
20251028T141503.00-0300,-29.206496,-50.896817,3.80,12,854.00,0.73
20251028T141504.00-0300,-29.206499,-50.896810,2.98,12,854.10,0.73
20251028T141505.00-0300,-29.206501,-50.896802,2.46,12,853.90,0.73
20251028T141506.00-0300,-29.206501,-50.896797,1.83,12,853.60,0.82
20251028T141507.00-0300,-29.206502,-50.896792,1.91,12,852.80,0.73
20251028T141508.00-0300,-29.206503,-50.896787,1.30,12,852.60,0.73
20251028T141509.00-0300,-29.206504,-50.896781,2.22,12,852.10,0.73
20251028T141510.00-0300,-29.206501,-50.896777,1.59,12,851.00,0.73
20251028T141511.00-0300,-29.206503,-50.896771,2.72,12,851.00,0.74
20251028T141512.00-0300,-29.206509,-50.896759,4.65,12,850.50,0.73
20251028T141513.00-0300,-29.206504,-50.896759,1.31,12,848.10,0.76
20251028T141514.00-0300,-29.206500,-50.896762,0.72,12,846.90,0.73
20251028T141515.00-0300,-29.206497,-50.896760,1.28,12,846.10,0.77
20251028T141516.00-0300,-29.206494,-50.896758,0.74,12,846.30,0.86
20251028T141517.00-0300,-29.206494,-50.896757,0.39,12,845.80,0.81
20251028T141518.00-0300,-29.206492,-50.896756,0.19,12,845.20,0.73
20251028T141519.00-0300,-29.206490,-50.896756,0.93,12,845.40,0.74
20251028T141520.00-0300,-29.206488,-50.896755,0.13,12,845.10,0.82
20251028T141521.00-0300,-29.206489,-50.896752,0.41,12,844.60,0.88
20251028T141522.00-0300,-29.206491,-50.896749,0.35,12,844.00,0.82
timestamp_local,latitude,longitude,velocidade_kmh,satelites,altitude_m,hdop
